update_date,city_name,dt,main_temp_min,main_temp_max,main_pressure,main_humidity,wind_speed
2019-05-14 20:27:29,PIŁA,2019-05-19 05:00:00,32.75,32.75,1009.4,59,3.06
2019-05-14 20:27:29,PIŁA,2019-05-19 08:00:00,33.25,33.25,1007.28,58,5.77
2019-05-14 20:27:29,PIŁA,2019-05-19 11:00:00,32.05,32.05,1007.39,63,4.91
2019-05-14 20:27:29,PIŁA,2019-05-19 14:00:00,30.95,30.95,1009.17,67,3.75
2019-05-14 20:27:29,PIŁA,2019-05-19 17:00:00,30.45,30.45,1009.4,68,2.94
2019-05-14 20:27:29,PIŁA,2019-05-19 20:00:00,29.9,29.9,1007.67,71,2.69
2019-05-14 20:27:29,TORUŃ,2019-05-14 23:00:00,8.27,12.2,1016.41,99,2.23
2019-05-14 20:27:29,TORUŃ,2019-05-15 02:00:00,7.99,10.95,1014.65,99,1.58
2019-05-14 20:27:29,TORUŃ,2019-05-15 05:00:00,7.99,9.96,1012.79,99,1.05
2019-05-14 20:27:29,TORUŃ,2019-05-15 08:00:00,9.27,10.25,1012.08,97,1.3
2019-05-14 20:27:29,TORUŃ,2019-05-15 11:00:00,12.05,12.05,1011.87,88,1.74
2019-05-14 20:27:29,TORUŃ,2019-05-15 14:00:00,15.35,15.35,1011.31,75,2.16
2019-05-14 20:27:29,TORUŃ,2019-05-15 17:00:00,13.26,13.26,1011.05,94,1.09
2019-05-14 20:27:29,TORUŃ,2019-05-15 20:00:00,10.66,10.66,1011.33,94,1.03
2019-05-14 20:27:29,TORUŃ,2019-05-15 23:00:00,9.49,9.49,1012.08,97,1.9
2019-05-14 20:27:29,TORUŃ,2019-05-16 02:00:00,8.45,8.45,1012.1,97,1.33
2019-05-14 20:27:29,TORUŃ,2019-05-16 05:00:00,9.25,9.25,1012.89,98,1.35
2019-05-14 20:27:29,TORUŃ,2019-05-16 08:00:00,11.37,11.37,1013.12,92,0.32
2019-05-14 20:27:29,TORUŃ,2019-05-16 11:00:00,11.75,11.75,1012.65,94,1.08
2019-05-14 20:27:29,TORUŃ,2019-05-16 14:00:00,14.55,14.55,1011.73,87,1.46
2019-05-14 20:27:29,TORUŃ,2019-05-16 17:00:00,13.91,13.91,1010.83,93,1.9
2019-05-14 20:27:29,TORUŃ,2019-05-16 20:00:00,11.25,11.25,1010.97,99,1.06
2019-05-14 20:27:29,TORUŃ,2019-05-16 23:00:00,10.25,10.25,1011.03,98,0.37
2019-05-14 20:27:29,TORUŃ,2019-05-17 02:00:00,8.48,8.48,1010.52,97,1.24
2019-05-14 20:27:29,TORUŃ,2019-05-17 05:00:00,7.95,7.95,1010.9,96,1.42
2019-05-14 20:27:29,TORUŃ,2019-05-17 08:00:00,14.45,14.45,1011.17,83,0.78
2019-05-14 20:27:29,TORUŃ,2019-05-17 11:00:00,17.45,17.45,1011.21,75,1.41
2019-05-14 20:27:29,TORUŃ,2019-05-17 14:00:00,18.15,18.15,1010.73,72,1.53
2019-05-14 20:27:29,TORUŃ,2019-05-17 17:00:00,18.25,18.25,1010.29,66,1.04
2019-05-14 20:27:29,TORUŃ,2019-05-17 20:00:00,12.55,12.55,1011.28,92,0.81
2019-05-14 20:27:29,TORUŃ,2019-05-17 23:00:00,11.15,11.15,1011.67,94,0.9
2019-05-14 20:27:29,TORUŃ,2019-05-18 02:00:00,10.55,10.55,1011.54,93,0.8
2019-05-14 20:27:29,TORUŃ,2019-05-18 05:00:00,10.67,10.67,1011.28,93,0.64
2019-05-14 20:27:29,TORUŃ,2019-05-18 08:00:00,16.45,16.45,1011.03,78,0.64
2019-05-14 20:27:29,TORUŃ,2019-05-18 11:00:00,19.01,19.01,1010.25,73,2.07
2019-05-14 20:27:29,TORUŃ,2019-05-18 14:00:00,18.15,18.15,1009.7,82,3.19
2019-05-14 20:27:29,TORUŃ,2019-05-18 17:00:00,15.96,15.96,1009.25,93,1.63
2019-05-14 20:27:29,TORUŃ,2019-05-18 20:00:00,13.45,13.45,1009.59,98,1.68
2019-05-14 20:27:29,TORUŃ,2019-05-18 23:00:00,12.35,12.35,1009.9,99,1.53
2019-05-14 20:27:29,TORUŃ,2019-05-19 02:00:00,12.15,12.15,1009.42,98,1.15
2019-05-14 20:27:29,TORUŃ,2019-05-19 05:00:00,11.96,11.96,1009.56,98,0.95
2019-05-14 20:27:29,TORUŃ,2019-05-19 08:00:00,14.25,14.25,1009.65,95,1.04
2019-05-14 20:27:29,TORUŃ,2019-05-19 11:00:00,15.95,15.95,1009.05,91,1.85
2019-05-14 20:27:29,TORUŃ,2019-05-19 14:00:00,15.45,15.45,1008.13,95,2.22
2019-05-14 20:27:29,TORUŃ,2019-05-19 17:00:00,16.45,16.45,1007.43,93,2.12
2019-05-14 20:27:29,TORUŃ,2019-05-19 20:00:00,13.9,13.9,1007.28,97,1.68
2019-05-14 20:27:29,MŁAWA,2019-05-14 23:00:00,5.77,7.29,1026.67,84,4.21
2019-05-14 20:27:29,MŁAWA,2019-05-15 02:00:00,6.19,7.34,1025.58,91,4.97
2019-05-14 20:27:29,MŁAWA,2019-05-15 05:00:00,5.39,6.15,1024.15,88,5.91
2019-05-14 20:27:29,MŁAWA,2019-05-15 08:00:00,6.47,6.85,1023.56,83,6.22
2019-05-14 20:27:29,MŁAWA,2019-05-15 11:00:00,9.55,9.55,1022.32,83,7.15
2019-05-14 20:27:29,MŁAWA,2019-05-15 14:00:00,14.35,14.35,1020.47,77,7.99
2019-05-14 20:27:29,MŁAWA,2019-05-15 17:00:00,13.46,13.46,1018.93,90,6.99
2019-05-14 20:27:29,MŁAWA,2019-05-15 20:00:00,13.46,13.46,1018.09,90,7.03
2019-05-14 20:27:29,MŁAWA,2019-05-15 23:00:00,12.49,12.49,1017.63,92,7.7
2019-05-14 20:27:29,MŁAWA,2019-05-16 02:00:00,13.15,13.15,1016.54,93,7.24
2019-05-14 20:27:29,MŁAWA,2019-05-16 05:00:00,13.15,13.15,1016.23,94,7.17
2019-05-14 20:27:29,MŁAWA,2019-05-16 08:00:00,13.47,13.47,1016.23,88,8.36
2019-05-14 20:27:29,MŁAWA,2019-05-16 11:00:00,14.15,14.15,1016.2,82,8.6
2019-05-14 20:27:29,MŁAWA,2019-05-16 14:00:00,12.35,12.35,1016.63,93,7.65
2019-05-14 20:27:29,MŁAWA,2019-05-16 17:00:00,12.71,12.71,1016.19,94,7.02
2019-05-14 20:27:29,MŁAWA,2019-05-16 20:00:00,13.55,13.55,1016.19,95,5.6
2019-05-14 20:27:29,MŁAWA,2019-05-16 23:00:00,13.15,13.15,1015.98,96,5.24
2019-05-14 20:27:29,MŁAWA,2019-05-17 02:00:00,12.88,12.88,1015.06,96,5.31
2019-05-14 20:27:29,MŁAWA,2019-05-17 05:00:00,11.85,11.85,1013.81,96,5.6
2019-05-14 20:27:29,MŁAWA,2019-05-17 08:00:00,12.25,12.25,1013.14,94,6.84
2019-05-14 20:27:29,MŁAWA,2019-05-17 11:00:00,13.55,13.55,1012.74,93,6.7
2019-05-14 20:27:29,MŁAWA,2019-05-17 14:00:00,15.45,15.45,1012.18,91,7.44
2019-05-14 20:27:29,MŁAWA,2019-05-17 17:00:00,16.15,16.15,1011.63,90,7.02
2019-05-14 20:27:29,MŁAWA,2019-05-17 20:00:00,15.65,15.65,1011.6,93,6.05
2019-05-14 20:27:29,MŁAWA,2019-05-17 23:00:00,15.25,15.25,1012,96,5.97
2019-05-14 20:27:29,MŁAWA,2019-05-18 02:00:00,15.55,15.55,1012.19,96,5.75
2019-05-14 20:27:29,MŁAWA,2019-05-18 05:00:00,15.37,15.37,1012.37,96,5.56
2019-05-14 20:27:29,MŁAWA,2019-05-18 08:00:00,16.75,16.75,1012.87,92,4.89
2019-05-14 20:27:29,MŁAWA,2019-05-18 11:00:00,19.71,19.71,1012.8,80,5.4
2019-05-14 20:27:29,MŁAWA,2019-05-18 14:00:00,18.95,18.95,1012.36,84,5.62
2019-05-14 20:27:29,MŁAWA,2019-05-18 17:00:00,20.36,20.36,1011.85,80,5.76
2019-05-14 20:27:29,MŁAWA,2019-05-18 20:00:00,17.55,17.55,1011.36,91,4.44
2019-05-14 20:27:29,MŁAWA,2019-05-18 23:00:00,16.15,16.15,1011.41,96,4.67
2019-05-14 20:27:29,MŁAWA,2019-05-19 02:00:00,15.65,15.65,1010.57,97,3.3
2019-05-14 20:27:29,MŁAWA,2019-05-19 05:00:00,14.75,14.75,1009.82,98,3.93
2019-05-14 20:27:29,MŁAWA,2019-05-19 08:00:00,16.05,16.05,1009.53,92,5.5
2019-05-14 20:27:29,MŁAWA,2019-05-19 11:00:00,17.55,17.55,1008.97,89,5.58
2019-05-14 20:27:29,MŁAWA,2019-05-19 14:00:00,19.25,19.25,1008.1,83,5.28
2019-05-14 20:27:29,MŁAWA,2019-05-19 17:00:00,20.15,20.15,1007.07,82,7
2019-05-14 20:27:29,MŁAWA,2019-05-19 20:00:00,17.4,17.4,1006.7,88,6.14
2019-05-14 20:27:29,OLSZTYN,2019-05-14 23:00:00,5.75,6.17,1027.42,77,4.45
2019-05-14 20:27:29,OLSZTYN,2019-05-15 02:00:00,6.22,6.49,1026.52,89,4.63
2019-05-14 20:27:29,OLSZTYN,2019-05-15 05:00:00,3.89,4.03,1025.14,88,4.38
2019-05-14 20:27:29,OLSZTYN,2019-05-15 08:00:00,6.77,6.77,1024.81,81,5.18
2019-05-14 20:27:29,OLSZTYN,2019-05-15 11:00:00,10.55,10.55,1023.69,79,6.25
2019-05-14 20:27:29,OLSZTYN,2019-05-15 14:00:00,15.15,15.15,1021.9,72,7.44
2019-05-14 20:27:29,OLSZTYN,2019-05-15 17:00:00,14.36,14.36,1020.47,84,6.28
2019-05-14 20:27:29,OLSZTYN,2019-05-15 20:00:00,13.36,13.36,1019.82,88,6.16
2019-05-14 20:27:29,OLSZTYN,2019-05-15 23:00:00,12.39,12.39,1019.41,85,7.97
2019-05-14 20:27:29,OLSZTYN,2019-05-16 02:00:00,11.35,11.35,1018.28,89,7.4
2019-05-14 20:27:29,OLSZTYN,2019-05-16 05:00:00,11.25,11.25,1017.99,92,7.57
2019-05-14 20:27:29,OLSZTYN,2019-05-16 08:00:00,13.47,13.47,1018.08,86,8.13
2019-05-14 20:27:29,OLSZTYN,2019-05-16 11:00:00,16.45,16.45,1017.92,73,9.03
2019-05-14 20:27:29,OLSZTYN,2019-05-16 14:00:00,13.75,13.75,1018.11,88,8.13
2019-05-14 20:27:29,OLSZTYN,2019-05-16 17:00:00,12.21,12.21,1017.61,93,7.38
2019-05-14 20:27:29,OLSZTYN,2019-05-16 20:00:00,13.45,13.45,1017.55,93,6.61
2019-05-14 20:27:29,OLSZTYN,2019-05-16 23:00:00,12.75,12.75,1017.34,90,6.54
2019-05-14 20:27:29,OLSZTYN,2019-05-17 02:00:00,11.78,11.78,1016.36,94,5.98
2019-05-14 20:27:29,OLSZTYN,2019-05-17 05:00:00,11.55,11.55,1015.13,95,6.31
2019-05-14 20:27:29,OLSZTYN,2019-05-17 08:00:00,11.55,11.55,1014.31,95,6.97
2019-05-14 20:27:29,OLSZTYN,2019-05-17 11:00:00,13.15,13.15,1013.82,93,7.46
2019-05-14 20:27:29,OLSZTYN,2019-05-17 14:00:00,14.65,14.65,1013.3,91,7.64
2019-05-14 20:27:29,OLSZTYN,2019-05-17 17:00:00,15.55,15.55,1012.65,90,5.89
2019-05-14 20:27:29,OLSZTYN,2019-05-17 20:00:00,15.45,15.45,1012.51,91,5.84
2019-05-14 20:27:29,OLSZTYN,2019-05-17 23:00:00,14.75,14.75,1012.75,95,5.43
2019-05-14 20:27:29,OLSZTYN,2019-05-18 02:00:00,15.45,15.45,1012.79,94,5.42
2019-05-14 20:27:29,OLSZTYN,2019-05-18 05:00:00,14.67,14.67,1012.87,97,4.78
2019-05-14 20:27:29,OLSZTYN,2019-05-18 08:00:00,17.25,17.25,1013.32,90,5.13
2019-05-14 20:27:29,OLSZTYN,2019-05-18 11:00:00,20.11,20.11,1013.27,79,5.31
2019-05-14 20:27:29,OLSZTYN,2019-05-18 14:00:00,19.45,19.45,1012.85,82,5.27
2019-05-14 20:27:29,OLSZTYN,2019-05-18 17:00:00,20.46,20.46,1012.29,80,5.5
2019-05-14 20:27:29,OLSZTYN,2019-05-18 20:00:00,17.95,17.95,1011.87,89,4.03
2019-05-14 20:27:29,OLSZTYN,2019-05-18 23:00:00,15.55,15.55,1011.88,96,3.83
2019-05-14 20:27:29,OLSZTYN,2019-05-19 02:00:00,15.55,15.55,1011.15,97,3
2019-05-14 20:27:29,OLSZTYN,2019-05-19 05:00:00,14.75,14.75,1010.39,97,3.35
2019-05-14 20:27:29,OLSZTYN,2019-05-19 08:00:00,15.65,15.65,1010.07,94,4.43
2019-05-14 20:27:29,OLSZTYN,2019-05-19 11:00:00,18.75,18.75,1009.5,87,5.33
2019-05-14 20:27:29,OLSZTYN,2019-05-19 14:00:00,21.45,21.45,1008.68,77,5.94
2019-05-14 20:27:29,OLSZTYN,2019-05-19 17:00:00,21.65,21.65,1007.58,79,5.68
2019-05-14 20:27:29,OLSZTYN,2019-05-19 20:00:00,17.6,17.6,1007.13,90,4.52
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-14 23:00:00,7.46,7.56,1023.69,95,4.6
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-15 02:00:00,7.32,7.39,1023,91,5.43
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-15 05:00:00,7.63,7.68,1021.81,88,5.47
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-15 08:00:00,10.74,10.77,1021.29,83,6.35
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-15 11:00:00,15.75,15.75,1020.19,71,7.31
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-15 14:00:00,18.35,18.35,1018.6,69,6.93
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-15 17:00:00,16.06,16.06,1017.61,87,5.31
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-15 20:00:00,14.66,14.66,1017.88,91,6.04
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-15 23:00:00,13.99,13.99,1018.56,92,6.48
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-16 02:00:00,13.35,13.35,1018.28,93,7.05
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-16 05:00:00,11.75,11.75,1018.13,93,6.95
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-16 08:00:00,12.37,12.37,1018.25,90,7.6
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-16 11:00:00,12.65,12.65,1018.23,92,8.03
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-16 14:00:00,14.35,14.35,1018.55,90,6.57
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-16 17:00:00,14.01,14.01,1017.85,92,5.81
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-16 20:00:00,13.95,13.95,1017.99,92,6.35
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-16 23:00:00,12.45,12.45,1017.75,94,7.12
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-17 02:00:00,11.48,11.48,1016.84,93,7.48
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-17 05:00:00,11.05,11.05,1015.6,94,7.16
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-17 08:00:00,11.85,11.85,1015.24,95,7.27
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-17 11:00:00,14.25,14.25,1015.22,92,7.4
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-17 14:00:00,14.85,14.85,1014.87,91,7.05
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-17 17:00:00,16.25,16.25,1014.39,88,7.07
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-17 20:00:00,15.05,15.05,1014.54,92,5.94
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-17 23:00:00,14.75,14.75,1014.83,96,5.16
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-18 02:00:00,15.75,15.75,1014.88,96,4.38
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-18 05:00:00,14.77,14.77,1014.8,95,5.01
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-18 08:00:00,14.85,14.85,1015.04,94,4.8
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-18 11:00:00,17.91,17.91,1015.06,87,5.55
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-18 14:00:00,19.85,19.85,1014.65,80,5.47
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-18 17:00:00,18.96,18.96,1014.12,85,3.86
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-18 20:00:00,17.15,17.15,1013.71,88,3.55
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-18 23:00:00,15.15,15.15,1014.09,92,4.3
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-19 02:00:00,14.25,14.25,1013.7,87,4.25
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-19 05:00:00,12.86,12.86,1013.17,91,4.88
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-19 08:00:00,16.35,16.35,1012.75,80,6.38
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-19 11:00:00,20.85,20.85,1012.07,63,7.4
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-19 14:00:00,22.95,22.95,1011.09,57,7.05
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-19 17:00:00,22.45,22.45,1009.98,65,5.52
2019-05-14 20:27:29,BIAŁYSTOK,2019-05-19 20:00:00,18.1,18.1,1009.89,79,4.62
2019-05-14 20:27:29,KOSZALIN,2019-05-14 23:00:00,8.27,8.81,1030.98,71,6.06
2019-05-14 20:27:29,KOSZALIN,2019-05-15 02:00:00,8.09,8.5,1030.29,68,7.19
2019-05-14 20:27:29,KOSZALIN,2019-05-15 05:00:00,7.96,8.23,1028.8,64,8.47
2019-05-14 20:27:29,KOSZALIN,2019-05-15 08:00:00,7.67,7.8,1028.62,67,9.48
2019-05-14 20:27:29,KOSZALIN,2019-05-15 11:00:00,7.75,7.75,1028.42,68,9.73
2019-05-14 20:27:29,KOSZALIN,2019-05-15 14:00:00,7.85,7.85,1027.11,76,10.88
2019-05-14 20:27:29,KOSZALIN,2019-05-15 17:00:00,8.26,8.26,1025.95,74,11.17
2019-05-14 20:27:29,KOSZALIN,2019-05-15 20:00:00,8.46,8.46,1025.28,77,10.96
2019-05-14 20:27:29,KOSZALIN,2019-05-15 23:00:00,8.59,8.59,1024.33,79,11.29
2019-05-14 20:27:29,KOSZALIN,2019-05-16 02:00:00,8.85,8.85,1022.1,80,12.32
2019-05-14 20:27:29,KOSZALIN,2019-05-16 05:00:00,8.75,8.75,1020.37,80,13.04
2019-05-14 20:27:29,KOSZALIN,2019-05-16 08:00:00,8.97,8.97,1019.64,83,12.65
2019-05-14 20:27:29,KOSZALIN,2019-05-16 11:00:00,9.65,9.65,1019.22,81,13.09
2019-05-14 20:27:29,KOSZALIN,2019-05-16 14:00:00,10.15,10.15,1018.49,80,13.98
2019-05-14 20:27:29,KOSZALIN,2019-05-16 17:00:00,10.91,10.91,1017.87,79,13.23
2019-05-14 20:27:29,KOSZALIN,2019-05-16 20:00:00,10.55,10.55,1018.02,91,11.68
2019-05-14 20:27:29,KOSZALIN,2019-05-16 23:00:00,10.45,10.45,1017.96,90,10.96
2019-05-14 20:27:29,KOSZALIN,2019-05-17 02:00:00,10.28,10.28,1017.02,89,9.58
2019-05-14 20:27:29,KOSZALIN,2019-05-17 05:00:00,10.05,10.05,1016.11,88,9.86
2019-05-14 20:27:29,KOSZALIN,2019-05-17 08:00:00,9.45,9.45,1015.15,92,10.14
2019-05-14 20:27:29,KOSZALIN,2019-05-17 11:00:00,9.45,9.45,1014.37,93,9.68
2019-05-14 20:27:29,KOSZALIN,2019-05-17 14:00:00,9.95,9.95,1013.34,94,9.28
2019-05-14 20:27:29,KOSZALIN,2019-05-17 17:00:00,10.75,10.75,1012.28,94,6.93
2019-05-14 20:27:29,KOSZALIN,2019-05-17 20:00:00,11.65,11.65,1011.73,94,5.96
2019-05-14 20:27:29,KOSZALIN,2019-05-17 23:00:00,11.95,11.95,1011.54,96,7.03
2019-05-14 20:27:29,KOSZALIN,2019-05-18 02:00:00,12.05,12.05,1011.45,97,5.74
2019-05-14 20:27:29,KOSZALIN,2019-05-18 05:00:00,11.87,11.87,1011.11,98,3.47
2019-05-14 20:27:29,KOSZALIN,2019-05-18 08:00:00,12.15,12.15,1011.53,98,3.74
2019-05-14 20:27:29,KOSZALIN,2019-05-18 11:00:00,13.11,13.11,1012,93,3.53
2019-05-14 20:27:29,KOSZALIN,2019-05-18 14:00:00,14.25,14.25,1011.6,87,3.81
2019-05-14 20:27:29,KOSZALIN,2019-05-18 17:00:00,15.36,15.36,1011.02,83,5.05
2019-05-14 20:27:29,KOSZALIN,2019-05-18 20:00:00,17.35,17.35,1010.4,79,5.42
2019-05-14 20:27:29,KOSZALIN,2019-05-18 23:00:00,15.25,15.25,1010.24,88,4.71
2019-05-14 20:27:29,KOSZALIN,2019-05-19 02:00:00,13.25,13.25,1009.66,95,3.88
2019-05-14 20:27:29,KOSZALIN,2019-05-19 05:00:00,12.86,12.86,1008.76,94,4.16
2019-05-14 20:27:29,KOSZALIN,2019-05-19 08:00:00,12.85,12.85,1008.35,94,3.95
2019-05-14 20:27:29,KOSZALIN,2019-05-19 11:00:00,14.25,14.25,1007.83,89,4.65
2019-05-14 20:27:29,KOSZALIN,2019-05-19 14:00:00,15.45,15.45,1007.23,81,5.84
2019-05-14 20:27:29,KOSZALIN,2019-05-19 17:00:00,15.25,15.25,1006.24,84,6.62
2019-05-14 20:27:29,KOSZALIN,2019-05-19 20:00:00,15.1,15.1,1005.44,87,5.38
2019-05-14 20:27:29,ŁEBA,2019-05-14 23:00:00,12.77,12.77,1007.94,94,1.98
2019-05-14 20:27:29,ŁEBA,2019-05-15 02:00:00,14.49,14.49,1009.1,88,2.56
2019-05-14 20:27:29,ŁEBA,2019-05-15 05:00:00,19.28,19.28,1009.41,67,1.88
2019-05-14 20:27:29,ŁEBA,2019-05-15 08:00:00,19.47,19.47,1008.51,68,1.37
2019-05-14 20:27:29,ŁEBA,2019-05-15 11:00:00,22.05,22.05,1007.21,53,1.46
2019-05-14 20:27:29,ŁEBA,2019-05-15 14:00:00,15.65,15.65,1008.46,80,1.75
2019-05-14 20:27:29,ŁEBA,2019-05-15 17:00:00,14.46,14.46,1010.11,79,2.34
2019-05-14 20:27:29,ŁEBA,2019-05-15 20:00:00,13.96,13.96,1008.39,81,2.09
2019-05-14 20:27:29,ŁEBA,2019-05-15 23:00:00,13.49,13.49,1007.64,92,2.24
2019-05-14 20:27:29,ŁEBA,2019-05-16 02:00:00,13.45,13.45,1008.02,93,2.06
2019-05-14 20:27:29,ŁEBA,2019-05-16 05:00:00,13.55,13.55,1008.03,94,1.77
2019-05-14 20:27:29,ŁEBA,2019-05-16 08:00:00,15.37,15.37,1006.52,88,2.14
2019-05-14 20:27:29,ŁEBA,2019-05-16 11:00:00,20.55,20.55,1004.42,62,1.81
2019-05-14 20:27:29,ŁEBA,2019-05-16 14:00:00,14.85,14.85,1005.66,87,1.89
2019-05-14 20:27:29,ŁEBA,2019-05-16 17:00:00,13.31,13.31,1008.38,87,2.03
2019-05-14 20:27:29,ŁEBA,2019-05-16 20:00:00,12.75,12.75,1006.89,83,2.29
2019-05-14 20:27:29,ŁEBA,2019-05-16 23:00:00,12.25,12.25,1006.68,80,2.33
2019-05-14 20:27:29,ŁEBA,2019-05-17 02:00:00,16.18,16.18,1006.91,72,1.73
2019-05-14 20:27:29,ŁEBA,2019-05-17 05:00:00,24.65,24.65,1006.27,46,1.33
2019-05-14 20:27:29,ŁEBA,2019-05-17 08:00:00,26.05,26.05,1003.2,43,2.67
2019-05-14 20:27:29,ŁEBA,2019-05-17 11:00:00,24.75,24.75,1001.13,51,2.73
2019-05-14 20:27:29,ŁEBA,2019-05-17 14:00:00,17.75,17.75,1002.25,80,1.18
2019-05-14 20:27:29,ŁEBA,2019-05-17 17:00:00,16.05,16.05,1003.93,86,0.34
2019-05-14 20:27:29,ŁEBA,2019-05-17 20:00:00,16.35,16.35,1002.98,82,1.31
2019-05-14 20:27:29,ŁEBA,2019-05-17 23:00:00,17.05,17.05,1001.81,80,1.25
2019-05-14 20:27:29,ŁEBA,2019-05-18 02:00:00,17.65,17.65,1001.93,88,1.25
2019-05-14 20:27:29,ŁEBA,2019-05-18 05:00:00,17.97,17.97,1001.7,94,1.3
2019-05-14 20:27:29,ŁEBA,2019-05-18 08:00:00,22.25,22.25,998.8,76,1.37
2019-05-14 20:27:29,ŁEBA,2019-05-18 11:00:00,21.71,21.71,997.52,83,1.15
2019-05-14 20:27:29,ŁEBA,2019-05-18 14:00:00,17.55,17.55,1001.7,89,3.12
2019-05-14 20:27:29,ŁEBA,2019-05-18 17:00:00,11.66,11.66,1006.45,86,4.46
2019-05-14 20:27:29,ŁEBA,2019-05-18 20:00:00,11.45,11.45,1006.86,84,5.23
2019-05-14 20:27:29,ŁEBA,2019-05-18 23:00:00,12.55,12.55,1008.23,67,4.89
2019-05-14 20:27:29,ŁEBA,2019-05-19 02:00:00,14.55,14.55,1011.72,58,4.66
2019-05-14 20:27:29,ŁEBA,2019-05-19 05:00:00,17.36,17.36,1013.24,49,4.18
2019-05-14 20:27:29,ŁEBA,2019-05-19 08:00:00,20.75,20.75,1012.44,40,3.36
2019-05-14 20:27:29,ŁEBA,2019-05-19 11:00:00,21.95,21.95,1011.44,37,2.52
2019-05-14 20:27:29,ŁEBA,2019-05-19 14:00:00,14.85,14.85,1013.9,61,2.14
2019-05-14 20:27:29,ŁEBA,2019-05-19 17:00:00,12.65,12.65,1016.45,58,2.3
2019-05-14 20:27:29,ŁEBA,2019-05-19 20:00:00,12.3,12.3,1015.88,54,2.06
2019-05-14 20:27:29,LĘBORK,2019-05-14 23:00:00,3.97,4.83,1030.09,70,3.31
2019-05-14 20:27:29,LĘBORK,2019-05-15 02:00:00,3.29,3.94,1029.29,81,3.17
2019-05-14 20:27:29,LĘBORK,2019-05-15 05:00:00,3.53,3.96,1027.82,85,3.76
2019-05-14 20:27:29,LĘBORK,2019-05-15 08:00:00,7.97,8.18,1027.71,63,6.2
2019-05-14 20:27:29,LĘBORK,2019-05-15 11:00:00,10.65,10.65,1027.28,62,6.83
2019-05-14 20:27:29,LĘBORK,2019-05-15 14:00:00,12.45,12.45,1025.83,55,7.24
2019-05-14 20:27:29,LĘBORK,2019-05-15 17:00:00,10.36,10.36,1024.61,58,7
2019-05-14 20:27:29,LĘBORK,2019-05-15 20:00:00,8.46,8.46,1023.84,69,6.02
2019-05-14 20:27:29,LĘBORK,2019-05-15 23:00:00,8.29,8.29,1022.82,84,5.98
2019-05-14 20:27:29,LĘBORK,2019-05-16 02:00:00,8.45,8.45,1020.86,80,6.5
2019-05-14 20:27:29,LĘBORK,2019-05-16 05:00:00,8.85,8.85,1019.71,81,6.35
2019-05-14 20:27:29,LĘBORK,2019-05-16 08:00:00,9.77,9.77,1019.42,83,6.72
2019-05-14 20:27:29,LĘBORK,2019-05-16 11:00:00,15.15,15.15,1019.21,65,8.14
2019-05-14 20:27:29,LĘBORK,2019-05-16 14:00:00,17.25,17.25,1018.79,61,8.84
2019-05-14 20:27:29,LĘBORK,2019-05-16 17:00:00,14.41,14.41,1018.3,79,7.85
2019-05-14 20:27:29,LĘBORK,2019-05-16 20:00:00,12.25,12.25,1018.34,90,6.87
2019-05-14 20:27:29,LĘBORK,2019-05-16 23:00:00,11.65,11.65,1018.13,88,6.51
2019-05-14 20:27:29,LĘBORK,2019-05-17 02:00:00,11.48,11.48,1017.15,87,6.08
